id,lat,lon
56012,47.9703218,-2.1712827
56013,47.6757011,-3.1690599
56014,47.9954,-3.39275
56015,47.632874,-2.525483
56017,47.8792991638,-2.77259993553
56018,47.5304717,-2.4886667
56019,47.868768,-2.63248
56020,47.7807998657,-2.43741989136
56021,47.7937334,-3.1943587
56022,47.774721,-2.945943
56023,47.7206001282,-2.99699997902
56024,48.0629005432,-2.68706011772
56025,48.1227301,-2.3876687
56026,47.9643009,-3.1726963
56027,47.9352149963,-2.67683792114
56028,47.6311788,-2.2852798
56029,47.8749152,-3.32344839999996
56030,47.4809455,-2.3972028
56031,47.8460508,-2.9994643
56032,47.956696,-2.293105
56033,47.814184,-2.131981
56034,47.584606,3.078243
56035,47.864116,-2.318941
56036,47.8101005554,-3.34073996544
56039,47.8647621,-2.9418056
56040,47.8534001997835,-3.38464736938477
56041,48.124639,-3.0693609
56042,47.8182983398,-2.81137990952
56043,48.0643539429,-2.20784807205
56044,47.746265,-2.1046
56045,47.741814,-2.501395
56046,47.6161994934,-3.00054001808
56047,48.0343827,-2.7673648
56048,48.0647010803,-3.36333990097
56049,48.13876,-2.870264
56050,47.9573898315,-2.50075411797
56051,47.878451,-2.597683
56052,47.519848,-2.57881
56053,47.7327690125,-2.58994889259
56054,47.6416015625,-3.15569996834
56055,47.657136,-3.201829
56056,48.077935,-2.410223
56057,48.0320014954,-3.48931002617
56058,47.4818992615,-2.34283995628
56059,48.017552,-2.646488
56060,47.739541,-2.212769
56061,47.7659988403,-2.13347005844
56062,47.6964621,-3.3532587
56063,47.8039016724,-3.44286990166
56065,47.9383049011,-2.3562939167
56066,48.1394004822,-3.60700011253
56067,47.757900238,-2.8431699276
56068,47.995348,-2.498762
56069,47.6394,-3.4536
56070,47.9385986328,-2.56578993797
56071,47.8933003,-2.6390547
56072,48.094045,-2.795597
56073,48.0668983459,-3.20743989944
56074,47.907468,-2.980031
56075,47.903788,-2.120054
56076,48.029800415,-3.09139990807
56077,47.584867,-2.407692
56078,47.7892990112,-3.48779988289
56079,47.910737,-2.466245
56080,48.0414009094,-2.40436005592
56081,48.048500061,-3.64398002625
56082,47.9718173,-2.4747569
56083,47.8055244,-3.2750241
56084,47.585682,-2.701784
56085,47.339719,-2.879322
56086,47.6223983765,-2.83127999306
56087,47.5975,-2.8433
56088,47.5891990662,-2.80426001549
56089,47.976104,-3.282488
56090,47.8433990479,-3.26654005051
56091,47.95383,-2.546427
56092,48.0430984497,-2.83363008499
56093,48.1461982727,-2.95581007004
56094,47.764429,-3.24002
56096,47.7481994629,-3.0759499073
56097,47.7650909424,-3.12295103073
56098,47.763536,-3.346828
56099,48.1217422485,-3.23485994339
56100,48.1034011841,-3.49170994759
56101,47.8338546753,-3.15835094452
56102,48.002019,-2.582845
56103,47.9569740295,-2.65132403374
56104,47.8995286,-3.2614676
56105,47.997597,-3.540313
56106,47.5871009827,-2.89668011665
56107,47.7064323425,-3.38333296776
56108,47.7116012573,-2.51581001282
56109,47.6131183,-2.5349464
56110,48.0362014771,-3.27361989021
56111,47.636634,-2.354775
56112,47.8599233,-2.5292659
56113,48.071797,-3.187704
56114,47.2937011719,-3.08422994614
56115,47.757354,-2.788252
56116,47.5695991516,-2.94502997398
56117,47.889071,-2.83584
56118,47.726045,-3.34127
56119,47.7123026704,-3.10638427734
56120,47.7582015991,-2.76661992073
56121,47.7482524,-3.3702449
56122,47.98859,-4.1315
56123,47.6772003174,-2.2974998951
56124,47.810233,-2.383505
56125,48.081038,3.053354
56126,47.5415000916,-2.32661008835
56127,48.0837895,-2.2839084
56128,47.9802017212,-3.11088991165
56129,48.1394996643,-2.4608900547
56130,47.7364006042,-3.2345700264
56131,47.993218,-3.43197
56132,47.716941,-2.763995
56133,47.835766,-2.350601
56134,48.0525625,-2.525587
56135,47.7308006287,-2.43514990807
56136,47.8725565,-2.2089957
56137,47.7433013916,-2.68000006676
56139,47.88114,-2.422098
56140,47.9184989929,-2.81888008118
56141,47.856005,-2.833785
56143,47.554599762,-2.48274993896
56144,47.98981,2.831737
56145,48.0139007568,-2.32957005501
56146,48.1285587,-2.9838565
56147,47.532395,-2.283569
56148,47.7499588,-3.1856577
56149,47.592073,-2.457148
56151,48.0673044,-2.8814959
56152,47.3474006653,-3.15675997734
56153,47.5784988403,-2.35703992844
56154,47.7131996155,-2.21924996376
56155,47.482038,-2.475471
56156,48.030829,-3.195553
56157,47.7787017822,-2.69321990013
56158,47.6980284,-2.8050554
56159,47.7588996887,-2.37363004684
56160,47.99007,-2.685574
56161,47.65102,-3.07164399999999
56162,47.7366981506,-3.42627000809
56163,48.0868988037,-3.28706002235
56164,47.6543006897,-2.86833000183
56165,47.93172,-2.39781
56166,47.915491,-3.334662
56167,47.6526985,-2.9172699
56168,47.5979003906,-3.11262011528
56169,47.6974478,-3.25220920000004
56170,48.1454801,-3.3883461
56171,47.6963005066,-2.36257004738
56172,47.837699,-2.639409
56173,47.958069,-2.97272
56174,47.861441,-2.887228
56175,47.7414933,-2.9183851
56176,47.675201416,-2.95855998993
56177,47.777282,-3.009527
56178,48.0644426,-2.9676715
56179,47.834999,-3.398969
56180,47.9094009399,-2.19899988174
56181,47.7084999084,-3.35588002205
56182,48.0601997375,-3.4101600647
56184,47.6601039,-2.4506579
56185,47.787647,-3.418031
56186,47.486352,-3.119258
56188,47.904800415,-3.13381004333
56189,47.961639,-2.713885
56190,47.9762992859,-2.74545001984
56191,47.860101,-2.238127
56193,47.7200879,-3.304275
56194,47.5979995728,-2.10770988464
56195,47.518693,-2.3030657
56196,47.6992225647,-2.33633208275
56197,47.86414,-2.44878
56198,48.0696592,-2.7523059
56199,48.126201,-3.7196401
56200,47.818788,-2.281829
56201,48.089435,-3.561757
56202,47.8563995361,-2.41125011444
56203,48.1814913,-3.0150192
56204,47.9104995728,-2.7231400013
56205,47.5718002319,-2.71088004112
56206,47.68981,-2.73568
56207,47.926662,-3.040992
56208,48.089949,-2.3645382
56209,48.164291,-3.129087
56210,48.040506,-3.363389
56211,47.7701321,-2.3175324
56212,47.5447998047,-2.15475010872
56213,48.109104,-2.886761
56214,47.5009002686,-2.83420991898
56215,48.124913,-2.819904
56216,47.6330986023,-2.26125001907
56218,47.726084,-2.281963
56219,47.781476,-2.5082399
56220,47.7193984985,-3.20532989502
56221,47.684732,2.215052
56222,47.8451004028,-2.72047996521
56223,47.636794,-2.126292
56224,47.7944506,-2.319388
56225,48.0903735,-2.2550834
56226,47.957901001,-2.15170001984
56227,48.013658,-2.472373
56228,47.8043411,-2.4182214
56229,47.7451123,-2.2533544
56230,47.802741,-2.220603
56231,47.702885,-2.651779
56232,47.6367988586,-2.1264500618
56233,47.587901,-2.9994489
56234,47.5205001831,-3.13013005257
56236,47.9166989,-2.51727540000002
56237,47.9445121,-3.0495857
56238,48.099593,-3.33916
56239,47.7000007629,-2.14607000351
56240,47.527789,-2.768621
56241,47.3711271,-3.2233199
56242,48.107022,-3.159376
56243,47.619901,2.737427
56244,47.822576,-2.506211
56245,48.1491241455,-3.15759396553
56246,48.045501709,-2.98588991165
56247,47.6758003235,-2.57155990601
56248,47.577597,-2.6288079
56249,47.8808287,-2.3588141
56250,47.5704994202,-2.11129999161
56251,47.6296005249,-2.65041995049
56252,47.5260936,-2.6447588
56253,47.8387298584,-2.22375607491
56254,47.79282,-2.5916769
56255,47.681098938,-2.61392998695
56256,48.0087064,-2.2879995
56257,48.0978012085,-2.54727005959
56258,47.5849495,-3.0271185
56259,47.603099823,-2.58774995804
56260,47.65835,-2.76097
56261,47.6904578,-2.5446221
56262,47.6397361755,-2.94804191589
56263,47.703616,-2.95051
56264,48.0055999756,-3.32031989098
